timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label
19.22,1145258.236968698,29,3,3,3,0,-8.9300,0.6300,-3.8600,0.0000,-0.2100,0.0600,7.6250,-0.0625,-3.1875,0.47589111328125,0.48016357421875,0.68560791015625,-0.27001953125000,32.7500,59.3750,68.6875,-8.9400,0.8500,-3.9300,stop
19.24,1145258.236968698,29,3,3,3,0,-8.8800,0.5800,-3.8800,0.0500,-0.2500,0.0400,7.1250,-0.0625,-3.0000,0.47546386718750,0.48022460937500,0.68560791015625,-0.27062988281250,32.7500,59.3750,68.6875,-8.9400,0.8300,-3.9300,stop
19.25,1145258.260480986,29,3,3,3,0,-8.8900,0.5500,-3.9600,0.0400,-0.2700,-0.0200,7.1250,-0.6875,-2.6875,0.47515869140625,0.48034667968750,0.68554687500000,-0.27117919921875,32.7500,59.3750,68.6875,-8.9400,0.8300,-3.9300,stop
19.26,1145258.260480986,29,3,3,3,0,-8.8800,0.5300,-4.0000,0.0600,-0.2800,-0.0600,7.1250,-1.6875,-2.5625,0.47491455078125,0.48046875000000,0.68536376953125,-0.27178955078125,32.7500,59.3750,68.6875,-8.9400,0.8200,-3.9300,stop
19.27,1145258.265984445,29,3,3,3,0,-8.8800,0.5000,-3.9900,0.0600,-0.3000,-0.0500,7.2500,-2.0625,-2.2500,0.47467041015625,0.48059082031250,0.68524169921875,-0.27239990234375,32.7500,59.3750,68.6875,-8.9400,0.8100,-3.9300,stop
19.27,1145258.265984445,29,3,3,3,0,-8.9000,0.5200,-3.9400,0.0400,-0.2700,-0.0100,7.1875,-1.6875,-1.9375,0.47436523437500,0.48065185546875,0.68511962890625,-0.27307128906250,31.6875,59.7500,69.5625,-8.9400,0.8000,-3.9300,stop
19.29,1145258.271318714,29,3,3,3,0,-8.9100,0.5100,-3.9300,0.0300,-0.2700,0.0000,6.8750,-1.9375,-1.6250,0.47406005859375,0.48077392578125,0.68499755859375,-0.27374267578125,31.6875,59.7500,69.5625,-8.9500,0.7900,-3.9200,stop
19.30,1145258.271318714,29,3,3,3,0,-8.9200,0.5300,-3.9400,0.0200,-0.2500,-0.0200,6.1875,-2.1875,-1.1250,0.47387695312500,0.48083496093750,0.68481445312500,-0.27429199218750,31.6875,59.7500,69.5625,-8.9500,0.7800,-3.9200,stop
19.31,1145258.294670439,29,3,3,3,0,-8.9300,0.5400,-3.9400,0.0100,-0.2300,-0.0100,5.0625,-2.7500,-0.8125,0.47375488281250,0.48089599609375,0.68469238281250,-0.27484130859375,31.6875,59.7500,69.5625,-8.9500,0.7700,-3.9200,stop
19.32,1145258.294670439,29,3,3,3,0,-8.9500,0.5400,-3.9700,0.0000,-0.2200,-0.0500,4.1875,-2.9375,-0.5625,0.47369384765625,0.48095703125000,0.68450927734375,-0.27526855468750,31.6875,59.7500,69.5625,-8.9500,0.7700,-3.9100,stop
19.33,1145258.336315703,29,3,3,3,0,-8.9600,0.5500,-3.9800,0.0000,-0.2100,-0.0600,3.6250,-2.6250,-0.3125,0.47363281250000,0.48101806640625,0.68432617187500,-0.27569580078125,31.2500,60.5000,69.5625,-8.9500,0.7600,-3.9100,stop
19.34,1145258.336315703,29,3,3,3,0,-8.9700,0.5000,-3.9400,-0.0100,-0.2500,-0.0300,3.2500,-2.2500,-0.1250,0.47357177734375,0.48101806640625,0.68420410156250,-0.27600097656250,31.2500,60.5000,69.5625,-8.9500,0.7600,-3.9100,stop
19.35,1145258.351446644,29,3,3,3,0,-9.0500,0.5100,-3.9600,-0.0900,-0.2400,-0.0500,3.2500,-1.5625,0.0000,0.47344970703125,0.48107910156250,0.68408203125000,-0.27636718750000,31.2500,60.5000,69.5625,-8.9600,0.7500,-3.9100,stop
19.35,1145258.351446644,29,3,3,3,0,-9.0700,0.5100,-3.9200,-0.1100,-0.2300,-0.0100,3.3125,-0.8750,0.0000,0.47332763671875,0.48114013671875,0.68402099609375,-0.27667236328125,31.2500,60.5000,69.5625,-8.9600,0.7500,-3.9100,stop
19.36,1145258.367635446,29,3,3,3,0,-9.0700,0.5000,-3.9100,-0.1100,-0.2400,0.0000,3.4375,-0.3750,0.0000,0.47314453125000,0.48126220703125,0.68395996093750,-0.27697753906250,31.2500,60.5000,69.5625,-8.9600,0.7500,-3.9100,stop
19.38,1145258.367635446,29,3,3,3,0,-9.0400,0.5300,-3.8900,-0.0800,-0.2100,0.0100,3.1875,0.0000,0.1875,0.47296142578125,0.48132324218750,0.68389892578125,-0.27722167968750,32.0625,59.7500,69.5625,-8.9600,0.7400,-3.9100,stop
19.39,1145258.373233387,29,3,3,3,0,-9.0300,0.5500,-3.8600,-0.0700,-0.1800,0.0400,2.6875,0.1250,0.2500,0.47283935546875,0.48138427734375,0.68389892578125,-0.27746582031250,32.0625,59.7500,69.5625,-8.9600,0.7400,-3.9100,stop
19.40,1145258.373233387,29,3,3,3,0,-9.0000,0.5600,-3.9200,-0.0400,-0.1700,-0.0100,2.0625,0.2500,0.5000,0.47271728515625,0.48144531250000,0.68383789062500,-0.27764892578125,32.0625,59.7500,69.5625,-8.9600,0.7400,-3.9100,stop
19.41,1145258.426386789,29,3,3,3,0,-8.9800,0.5800,-3.9100,-0.0100,-0.1500,0.0000,1.3125,0.0625,0.6250,0.47265625000000,0.48150634765625,0.68383789062500,-0.27770996093750,32.0625,59.7500,69.5625,-8.9600,0.7300,-3.9100,stop
19.42,1145258.426386789,29,3,3,3,0,-8.9200,0.5600,-3.9300,0.0300,-0.1700,-0.0200,0.3750,-0.1250,0.5625,0.47265625000000,0.48156738281250,0.68377685546875,-0.27777099609375,32.0625,59.7500,69.5625,-8.9600,0.7300,-3.9100,stop
19.43,1145258.440814605,29,3,3,3,0,-8.9200,0.5500,-3.9300,0.0300,-0.1800,-0.0200,-0.0625,0.0000,0.7500,0.47265625000000,0.48156738281250,0.68377685546875,-0.27777099609375,31.2500,60.1875,68.3750,-8.9600,0.7300,-3.9100,stop
19.43,1145258.440814605,29,3,3,3,0,-8.9100,0.5600,-3.9600,0.0400,-0.1700,-0.0400,-0.4375,-0.1250,0.6250,0.47259521484375,0.48156738281250,0.68377685546875,-0.27777099609375,31.2500,60.1875,68.3750,-8.9600,0.7300,-3.9100,stop
19.44,1145258.446481312,29,3,3,3,0,-8.9200,0.5600,-3.9900,0.0300,-0.1700,-0.0800,-0.1875,-0.1875,0.6250,0.47259521484375,0.48162841796875,0.68377685546875,-0.27777099609375,31.2500,60.1875,68.3750,-8.9600,0.7300,-3.9100,stop
19.45,1145258.446481312,29,3,3,3,0,-8.9500,0.6200,-3.8900,0.0100,-0.1100,0.0200,-0.1250,-0.6875,0.3750,0.47259521484375,0.48156738281250,0.68377685546875,-0.27783203125000,31.2500,60.1875,68.3750,-8.9600,0.7300,-3.9100,stop
19.47,1145258.451907175,29,3,3,3,0,-8.9300,0.6000,-3.8700,0.0300,-0.1200,0.0300,-0.5000,-0.9375,0.1250,0.47265625000000,0.48150634765625,0.68371582031250,-0.27789306640625,31.2500,60.1875,68.3750,-8.9600,0.7300,-3.9100,stop
19.48,1145258.451907175,29,3,3,3,0,-8.8700,0.6000,-3.9300,0.0800,-0.1300,-0.0300,-1.0000,-1.5625,-0.1875,0.47277832031250,0.48144531250000,0.68371582031250,-0.27789306640625,32.7500,60.5000,68.3750,-8.9600,0.7300,-3.9000,stop
19.49,1145258.457215768,29,3,3,3,0,-8.8700,0.6000,-3.9500,0.0800,-0.1300,-0.0500,-0.8750,-2.3125,-0.5000,0.47290039062500,0.48132324218750,0.68365478515625,-0.27795410156250,32.7500,60.5000,68.3750,-8.9600,0.7300,-3.9000,stop
19.50,1145258.457215768,29,3,3,3,0,-8.8200,0.5900,-3.8400,0.1400,-0.1400,0.0500,-1.0000,-1.1875,-0.5000,0.47302246093750,0.48126220703125,0.68365478515625,-0.27795410156250,32.7500,60.5000,68.3750,-8.9600,0.7300,-3.9000,stop
19.51,1145258.487733591,29,3,3,3,0,-8.8600,0.6000,-3.8600,0.1000,-0.1300,0.0300,-0.5625,-0.1875,-0.5000,0.47302246093750,0.48120117187500,0.68365478515625,-0.27795410156250,32.7500,60.5000,68.3750,-8.9600,0.7300,-3.9000,stop
19.52,1145258.487733591,29,3,3,3,0,-8.8800,0.6000,-3.8800,0.0800,-0.1200,0.0100,0.0000,-0.0625,-0.7500,0.47296142578125,0.48114013671875,0.68371582031250,-0.27801513671875,32.7500,60.5000,68.3750,-8.9600,0.7300,-3.9000,stop
19.52,1145258.501291004,29,3,3,3,0,-8.9200,0.6300,-3.8500,0.0400,-0.0900,0.0400,0.1250,-1.7500,-0.7500,0.47308349609375,0.48107910156250,0.68371582031250,-0.27813720703125,31.6875,60.1875,68.2500,-8.9600,0.7300,-3.9000,stop
19.53,1145258.501291004,29,3,3,3,0,-8.9200,0.6700,-3.8800,0.0400,-0.0500,0.0100,0.1875,-3.3750,-1.1250,0.47320556640625,0.48089599609375,0.68359375000000,-0.27832031250000,31.6875,60.1875,68.2500,-8.9700,0.7300,-3.8900,stop
19.54,1145258.516147775,29,3,3,3,0,-8.9000,0.6900,-3.9200,0.0600,-0.0300,-0.0400,-0.2500,-4.3750,-1.5625,0.47344970703125,0.48071289062500,0.68353271484375,-0.27862548828125,31.6875,60.1875,68.2500,-8.9700,0.7200,-3.8800,stop
19.56,1145258.516147775,29,3,3,3,0,-8.8900,0.6900,-3.8900,0.0800,-0.0300,-0.0100,-1.3750,-4.5000,-1.5625,0.47369384765625,0.48040771484375,0.68341064453125,-0.27880859375000,31.6875,60.1875,68.2500,-8.9700,0.7200,-3.8800,stop
19.57,1145258.546776152,29,3,3,3,0,-8.9900,0.6500,-3.8700,-0.0100,-0.0700,0.0000,-2.3750,-4.2500,-1.7500,0.47399902343750,0.48010253906250,0.68341064453125,-0.27886962890625,31.6875,60.1875,68.2500,-8.9700,0.7200,-3.8700,stop
19.58,1145258.546776152,29,3,3,3,0,-9.0000,0.6400,-3.8900,-0.0200,-0.0800,-0.0200,-2.6250,-4.4375,-1.8125,0.47436523437500,0.47979736328125,0.68334960937500,-0.27899169921875,31.6875,60.8750,68.2500,-8.9800,0.7200,-3.8600,stop
19.59,1145258.560843413,29,3,3,3,0,-9.0400,0.6200,-3.9200,-0.0600,-0.0900,-0.0700,-2.6250,-4.8125,-1.7500,0.47467041015625,0.47943115234375,0.68328857421875,-0.27911376953125,31.6875,60.8750,68.2500,-8.9800,0.7200,-3.8500,stop
19.60,1145258.560843413,29,3,3,3,0,-9.0500,0.6100,-3.9600,-0.0600,-0.1000,-0.1100,-2.1250,-4.7500,-1.7500,0.47497558593750,0.47912597656250,0.68322753906250,-0.27929687500000,31.6875,60.8750,68.2500,-8.9800,0.7200,-3.8500,stop
19.60,1145258.576419463,29,3,3,3,0,-9.0800,0.6000,-3.9100,-0.0800,-0.1000,-0.0700,-1.7500,-3.5625,-1.5625,0.47521972656250,0.47888183593750,0.68322753906250,-0.27941894531250,31.6875,60.8750,68.2500,-8.9900,0.7100,-3.8400,stop
19.61,1145258.576419463,29,3,3,3,0,-9.0600,0.6200,-3.9000,-0.0700,-0.0900,-0.0500,-1.6250,-2.8125,-1.4375,0.47540283203125,0.47863769531250,0.68322753906250,-0.27947998046875,31.6875,60.8750,68.2500,-8.9900,0.7100,-3.8400,stop
19.62,1145258.606660715,29,3,3,3,0,-9.0300,0.6000,-3.8800,-0.0300,-0.1100,-0.0400,-1.6250,-2.1875,-1.2500,0.47558593750000,0.47839355468750,0.68322753906250,-0.27954101562500,30.8750,60.5000,68.6875,-8.9900,0.7100,-3.8300,stop
19.64,1145258.606660715,29,3,3,3,0,-9.0200,0.6000,-3.8900,-0.0300,-0.1000,-0.0500,-1.8750,-1.5000,-1.2500,0.47570800781250,0.47821044921875,0.68328857421875,-0.27960205078125,30.8750,60.5000,68.6875,-8.9900,0.7100,-3.8300,stop
19.65,1145258.622048695,29,3,3,3,0,-8.9900,0.6000,-3.8900,0.0000,-0.1000,-0.0600,-2.1250,-0.8125,-1.3125,0.47576904296875,0.47802734375000,0.68334960937500,-0.27954101562500,30.8750,60.5000,68.6875,-8.9900,0.7100,-3.8300,stop
19.66,1145258.622048695,29,3,3,3,0,-8.9600,0.6000,-3.8600,0.0300,-0.1000,-0.0300,-2.1875,0.0000,-1.1875,0.47583007812500,0.47784423828125,0.68347167968750,-0.27947998046875,30.8750,60.5000,68.6875,-8.9900,0.7100,-3.8300,stop
19.67,1145258.635867949,29,3,3,3,0,-8.9600,0.6100,-3.8700,0.0300,-0.0900,-0.0300,-2.1250,0.4375,-1.0000,0.47589111328125,0.47766113281250,0.68359375000000,-0.27941894531250,30.8750,60.5000,68.6875,-8.9900,0.7100,-3.8300,stop
19.68,1145258.635867949,29,3,3,3,0,-8.9500,0.6000,-3.8400,0.0400,-0.1100,-0.0100,-2.0625,0.5625,-0.8125,0.47589111328125,0.47753906250000,0.68371582031250,-0.27929687500000,32.0625,59.3750,68.6875,-8.9900,0.7100,-3.8300,stop
19.69,1145258.728623321,29,3,3,3,0,-8.9200,0.5600,-3.8300,0.0700,-0.1400,0.0000,-2.1250,0.5625,-0.8750,0.47589111328125,0.47741699218750,0.68383789062500,-0.27923583984375,32.0625,59.3750,68.6875,-8.9900,0.7100,-3.8300,stop
19.70,1145258.728623321,29,3,3,3,0,-8.9100,0.5800,-3.8000,0.0800,-0.1200,0.0300,-2.2500,0.4375,-0.9375,0.47595214843750,0.47723388671875,0.68389892578125,-0.27917480468750,32.0625,59.3750,68.6875,-8.9900,0.7100,-3.8300,stop
19.70,1145258.735010487,29,3,3,3,0,-8.9300,0.6100,-3.8000,0.0600,-0.0900,0.0200,-2.4375,0.0625,-0.8750,0.47601318359375,0.47711181640625,0.68402099609375,-0.27905273437500,32.0625,59.3750,68.6875,-8.9900,0.7100,-3.8300,stop
19.72,1145258.735010487,29,3,3,3,0,-8.8700,0.5700,-3.8000,0.1100,-0.1300,0.0200,-2.3125,-0.3750,-1.0000,0.47607421875000,0.47692871093750,0.68414306640625,-0.27899169921875,32.0625,59.3750,68.6875,-8.9900,0.7000,-3.8300,stop
19.73,1145258.740524484,29,3,3,3,0,-8.9100,0.6300,-3.8000,0.0800,-0.0700,0.0200,-1.8125,-0.9375,-1.1875,0.47619628906250,0.47674560546875,0.68420410156250,-0.27899169921875,33.0625,60.5000,69.3750,-8.9900,0.7000,-3.8300,stop
19.74,1145258.740524484,29,3,3,3,0,-8.8900,0.6400,-3.8100,0.1000,-0.0600,0.0100,-1.3750,-1.1875,-1.1250,0.47625732421875,0.47656250000000,0.68426513671875,-0.27899169921875,33.0625,60.5000,69.3750,-8.9900,0.7000,-3.8300,stop
19.75,1145258.745653960,29,3,3,3,0,-8.9200,0.6100,-3.7800,0.0700,-0.0800,0.0400,-1.0000,-1.1875,-1.3125,0.47637939453125,0.47644042968750,0.68426513671875,-0.27905273437500,33.0625,60.5000,69.3750,-9.0000,0.7000,-3.8200,stop
19.76,1145258.745653960,29,3,3,3,0,-8.9600,0.6500,-3.8500,0.0400,-0.0400,-0.0200,-0.6250,-1.3125,-1.2500,0.47644042968750,0.47625732421875,0.68432617187500,-0.27911376953125,33.0625,60.5000,69.3750,-9.0000,0.7000,-3.8200,stop
19.77,1145258.751268381,29,3,3,3,0,-8.9800,0.6800,-3.7900,0.0200,-0.0100,0.0200,-0.0625,-0.9375,-1.2500,0.47644042968750,0.47619628906250,0.68432617187500,-0.27923583984375,33.0625,60.5000,69.3750,-9.0000,0.7000,-3.8200,stop
19.77,1145258.751268381,29,3,3,3,0,-9.0000,0.7200,-3.8000,0.0000,0.0200,0.0100,0.5000,-1.1875,-1.1875,0.47650146484375,0.47607421875000,0.68432617187500,-0.27935791015625,32.0625,59.3750,69.0625,-9.0000,0.6900,-3.8200,stop
19.78,1145258.771398223,29,3,3,3,0,-9.0500,0.7300,-3.8100,-0.0400,0.0300,0.0000,1.0625,-1.6250,-0.8750,0.47650146484375,0.47601318359375,0.68426513671875,-0.27954101562500,32.0625,59.3750,69.0625,-9.0000,0.6900,-3.8200,stop
19.80,1145258.771398223,29,3,3,3,0,-9.0500,0.7600,-3.8100,-0.0500,0.0700,0.0000,1.7500,-1.5625,-0.6875,0.47650146484375,0.47601318359375,0.68420410156250,-0.27972412109375,32.0625,59.3750,69.0625,-9.0000,0.6900,-3.8100,stop
19.81,1145258.818218047,29,3,3,3,0,-9.0800,0.7300,-3.7200,-0.0700,0.0400,0.0900,2.6250,-0.7500,-0.0625,0.47644042968750,0.47607421875000,0.68408203125000,-0.27990722656250,32.0625,59.3750,69.0625,-9.0000,0.6900,-3.8100,stop
19.82,1145258.818218047,29,3,3,3,0,-9.1100,0.7200,-3.6500,-0.1100,0.0200,0.1600,4.0000,-0.1250,0.4375,0.47631835937500,0.47625732421875,0.68395996093750,-0.28015136718750,32.0625,59.3750,69.0625,-9.0000,0.6900,-3.8100,stop
19.83,1145258.824585194,29,3,3,3,0,-9.1800,0.7300,-3.6500,-0.1700,0.0500,0.1500,5.8750,-0.9375,1.1250,0.47619628906250,0.47656250000000,0.68371582031250,-0.28051757812500,31.6875,60.1875,67.8750,-9.0000,0.6800,-3.8100,stop
19.84,1145258.824585194,29,3,3,3,0,-9.2000,0.8000,-3.7200,-0.2000,0.1100,0.0900,7.5625,-1.5625,1.6875,0.47607421875000,0.47692871093750,0.68334960937500,-0.28100585937500,31.6875,60.1875,67.8750,-9.0000,0.6800,-3.8100,stop
24.65,1145263.635576326,29,3,3,3,0,-8.1000,0.8600,-3.4300,1.0100,-0.3300,-0.0300,-39.5625,-17.3125,-9.7500,0.50347900390625,0.48004150390625,0.66528320312500,-0.27105712890625,34.1875,59.5000,60.7500,-9.1200,1.2000,-3.3900,walking_forward
24.66,1145263.635576326,29,3,3,3,0,-8.1300,0.8900,-3.6100,0.9900,-0.3100,-0.2600,-40.5000,-18.6875,-8.8125,0.50604248046875,0.47729492187500,0.66583251953125,-0.26983642578125,34.1875,59.5000,60.7500,-9.1300,1.2100,-3.3500,walking_forward
24.67,1145263.646417879,29,3,3,3,0,-8.0700,1.0400,-3.8300,1.0600,-0.1800,-0.5100,-41.6250,-18.3125,-7.8125,0.50860595703125,0.47454833984375,0.66632080078125,-0.26855468750000,34.1875,59.5000,60.7500,-9.1400,1.2200,-3.3100,walking_forward
24.68,1145263.646417879,29,3,3,3,0,-8.0600,1.0900,-3.8800,1.0900,-0.1300,-0.6000,-41.5000,-17.0000,-7.0000,0.51116943359375,0.47192382812500,0.66680908203125,-0.26715087890625,34.5625,59.8750,60.7500,-9.1500,1.2300,-3.2800,walking_forward
24.69,1145263.677438427,29,3,3,3,0,-8.0500,1.1400,-3.9000,1.1100,-0.1000,-0.6500,-40.2500,-14.2500,-6.1250,0.51348876953125,0.46942138671875,0.66735839843750,-0.26568603515625,34.5625,59.8750,60.7500,-9.1600,1.2400,-3.2500,walking_forward
24.70,1145263.677438427,29,3,3,3,0,-8.0600,1.2000,-3.9600,1.1000,-0.0500,-0.7400,-38.0625,-10.6875,-5.1250,0.51556396484375,0.46716308593750,0.66802978515625,-0.26416015625000,34.5625,59.8750,60.7500,-9.1700,1.2600,-3.2200,walking_forward
24.71,1145263.691249259,29,3,3,3,0,-7.9800,1.1400,-3.8400,1.1900,-0.1300,-0.6300,-35.1250,-5.9375,-4.2500,0.51721191406250,0.46514892578125,0.66870117187500,-0.26251220703125,34.5625,59.8750,60.7500,-9.1700,1.2700,-3.2000,walking_forward
24.72,1145263.691249259,29,3,3,3,0,-7.9800,1.1500,-3.7400,1.1900,-0.1300,-0.5400,-30.9375,-0.6875,-3.6875,0.51837158203125,0.46356201171875,0.66955566406250,-0.26092529296875,34.5625,59.8750,60.7500,-9.1700,1.2800,-3.2000,walking_forward
24.73,1145263.708697623,29,3,3,3,0,-8.1300,1.1500,-3.6600,1.0300,-0.1300,-0.4300,-26.3125,3.9375,-3.2500,0.51806640625000,0.46276855468750,0.67120361328125,-0.25885009765625,34.2500,57.8750,61.5000,-9.1600,1.2900,-3.2200,walking_forward
24.74,1145263.708697623,29,3,3,3,0,-8.3000,1.1700,-3.6200,0.8500,-0.1300,-0.3600,-22.0000,6.9375,-2.6250,0.51763916015625,0.46209716796875,0.67266845703125,-0.25695800781250,34.2500,57.8750,61.5000,-9.1500,1.3000,-3.2500,walking_forward
24.75,1145263.721566886,29,3,3,3,0,-8.5900,1.1700,-3.7100,0.5600,-0.1300,-0.4500,-17.9375,8.0000,-2.1250,0.51782226562500,0.46136474609375,0.67352294921875,-0.25567626953125,34.2500,57.8750,61.5000,-9.1500,1.3000,-3.2600,walking_forward
24.76,1145263.721566886,29,3,3,3,0,-8.7300,1.1400,-3.8100,0.4100,-0.1600,-0.5400,-14.3125,7.0625,-0.9375,0.51794433593750,0.46081542968750,0.67419433593750,-0.25457763671875,34.2500,57.8750,61.5000,-9.1500,1.3100,-3.2700,walking_forward
24.77,1145263.751886995,29,3,3,3,0,-8.8000,1.1100,-3.9400,0.3400,-0.2000,-0.6600,-11.0000,5.6250,0.5625,0.51806640625000,0.46044921875000,0.67468261718750,-0.25372314453125,34.2500,57.8750,61.5000,-9.1400,1.3200,-3.2800,walking_forward
24.78,1145263.751886995,29,3,3,3,0,-8.9400,0.9400,-4.0600,0.2000,-0.3800,-0.7800,-7.9375,4.5000,2.5000,0.51818847656250,0.46038818359375,0.67498779296875,-0.25292968750000,33.8750,58.2500,61.5000,-9.1400,1.3300,-3.2800,walking_forward
24.79,1145263.767092927,29,3,3,3,0,-9.0900,0.8300,-4.0700,0.0400,-0.5100,-0.7800,-5.6875,4.0000,4.4375,0.51824951171875,0.46044921875000,0.67510986328125,-0.25225830078125,33.8750,58.2500,61.5000,-9.1400,1.3400,-3.2900,walking_forward
24.80,1145263.767092927,29,3,3,3,0,-9.2000,0.7400,-4.0400,-0.0600,-0.6000,-0.7500,-3.7500,4.6875,6.0000,0.51824951171875,0.46075439453125,0.67517089843750,-0.25158691406250,33.8750,58.2500,61.5000,-9.1300,1.3500,-3.2900,walking_forward
24.81,1145263.781813671,29,3,3,3,0,-9.3700,0.5800,-4.0000,-0.2400,-0.7800,-0.6900,-1.6875,5.0625,7.4375,0.51812744140625,0.46124267578125,0.67517089843750,-0.25091552734375,33.8750,58.2500,61.5000,-9.1300,1.3600,-3.3000,walking_forward
24.82,1145263.781813671,29,3,3,3,0,-9.6800,0.3700,-3.9600,-0.5500,-1.0000,-0.6500,-0.6250,6.2500,8.1250,0.51794433593750,0.46179199218750,0.67517089843750,-0.25024414062500,33.8750,58.2500,61.5000,-9.1200,1.3700,-3.3100,walking_forward
24.83,1145263.811743277,29,3,3,3,0,-10.0300,0.2600,-4.1300,-0.9100,-1.1200,-0.8100,0.4375,5.7500,8.6875,0.51782226562500,0.46246337890625,0.67504882812500,-0.24963378906250,34.2500,57.5625,61.5000,-9.1100,1.3900,-3.3200,walking_forward
24.84,1145263.811743277,29,3,3,3,0,-10.3800,0.1600,-4.2200,-1.2600,-1.2300,-0.8800,0.5625,4.4375,9.3125,0.51770019531250,0.46313476562500,0.67486572265625,-0.24908447265625,34.2500,57.5625,61.5000,-9.1100,1.4000,-3.3300,walking_forward
24.85,1145263.831122591,29,3,3,3,0,-10.7100,0.1500,-4.3500,-1.6000,-1.2700,-1.0100,0.1250,5.8125,10.0625,0.51751708984375,0.46386718750000,0.67474365234375,-0.24841308593750,34.2500,57.5625,61.5000,-9.1000,1.4200,-3.3400,walking_forward
24.86,1145263.831122591,29,3,3,3,0,-11.4700,0.4900,-4.4200,-2.3700,-0.9400,-1.0600,-0.1875,9.0625,11.1250,0.51721191406250,0.46472167968750,0.67474365234375,-0.24749755859375,34.2500,57.5625,61.5000,-9.1000,1.4300,-3.3500,walking_forward
24.87,1145263.841728588,29,3,3,3,0,-11.9200,0.8100,-4.5200,-2.8300,-0.6400,-1.1400,-0.6875,10.7500,11.9375,0.51684570312500,0.46557617187500,0.67474365234375,-0.24652099609375,34.2500,57.5625,61.5000,-9.0900,1.4500,-3.3700,walking_forward
24.88,1145263.841728588,29,3,3,3,0,-12.2600,1.1200,-4.6500,-3.1800,-0.3500,-1.2600,-3.3125,10.8125,12.5625,0.51660156250000,0.46643066406250,0.67480468750000,-0.24530029296875,34.2500,57.1875,59.1875,-9.0800,1.4700,-3.3900,walking_forward
24.89,1145263.871944775,29,3,3,3,0,-12.5500,1.3900,-4.8600,-3.4800,-0.1100,-1.4500,-9.2500,13.3750,13.1875,0.51647949218750,0.46704101562500,0.67510986328125,-0.24359130859375,34.2500,57.1875,59.1875,-9.0700,1.5000,-3.4100,walking_forward
24.90,1145263.871944775,29,3,3,3,0,-12.9400,1.9100,-5.1000,-3.8800,0.3800,-1.6600,-15.6250,19.5000,14.0625,0.51623535156250,0.46759033203125,0.67578125000000,-0.24127197265625,34.2500,57.1875,59.1875,-9.0500,1.5300,-3.4300,walking_forward
24.91,1145263.887413728,29,3,3,3,0,-12.9500,2.1800,-5.0700,-3.9200,0.6000,-1.5900,-19.6250,27.3750,14.8750,0.51568603515625,0.46813964843750,0.67681884765625,-0.23834228515625,34.2500,57.1875,59.1875,-9.0300,1.5700,-3.4700,walking_forward
24.92,1145263.887413728,29,3,3,3,0,-13.0900,2.3800,-5.1300,-4.0800,0.7700,-1.6000,-21.5625,34.5000,15.1250,0.51483154296875,0.46881103515625,0.67822265625000,-0.23498535156250,34.2500,57.1875,59.1875,-9.0000,1.6000,-3.5200,walking_forward
24.93,1145263.901028800,29,3,3,3,0,-13.0500,2.4600,-5.2200,-4.0700,0.8100,-1.6400,-21.6250,39.1250,14.8750,0.51367187500000,0.46948242187500,0.67980957031250,-0.23144531250000,35.0625,56.3750,59.1875,-8.9800,1.6400,-3.5800,walking_forward
24.94,1145263.901028800,29,3,3,3,0,-12.1400,2.3000,-5.0000,-3.1900,0.6200,-1.3500,-18.7500,45.5625,13.1875,0.51202392578125,0.47033691406250,0.68170166015625,-0.22784423828125,35.0625,56.3750,59.1875,-8.9400,1.6700,-3.6400,walking_forward
24.95,1145263.932902539,29,3,3,3,0,-11.5900,2.1200,-4.6000,-2.6900,0.4200,-0.8700,-11.3125,54.7500,10.8750,0.50939941406250,0.47155761718750,0.68389892578125,-0.22442626953125,35.0625,56.3750,59.1875,-8.9000,1.7000,-3.7200,walking_forward
24.96,1145263.932902539,29,3,3,3,0,-11.1200,1.9000,-4.0700,-2.2500,0.1800,-0.2500,-2.3125,62.3125,8.3125,0.50592041015625,0.47320556640625,0.68640136718750,-0.22137451171875,35.0625,56.3750,59.1875,-8.8600,1.7100,-3.8200,walking_forward
24.97,1145263.945673372,29,3,3,3,0,-9.9400,1.6300,-3.1400,-1.1200,-0.0800,0.7800,5.2500,63.7500,6.0000,0.50195312500000,0.47497558593750,0.68884277343750,-0.21881103515625,35.0625,56.3750,59.1875,-8.8200,1.7200,-3.9200,walking_forward
24.98,1145263.945673372,29,3,3,3,0,-9.2400,1.6600,-2.7600,-0.4600,-0.0500,1.2600,9.9375,61.4375,4.4375,0.49792480468750,0.47686767578125,0.69116210937500,-0.21667480468750,35.3750,55.2500,58.7500,-8.7700,1.7200,-4.0200,walking_forward
24.99,1145263.960628898,29,3,3,3,0,-8.5700,1.8700,-2.4700,0.1600,0.1600,1.6400,14.3750,56.5000,4.2500,0.49395751953125,0.47882080078125,0.69317626953125,-0.21496582031250,35.3750,55.2500,58.7500,-8.7300,1.7100,-4.1100,walking_forward
