1, A, 13, 1769.000000, -1274.000000, 511.000000;
1, A, 13, 1837.000000, -1186.000000, 475.000000;
1, A, 13, 1944.000000, -1141.000000, 497.000000;
1, A, 13, 1992.000000, -1087.000000, 481.000000;
1, A, 13, 1812.000000, -946.000000, 345.000000;
1, A, 13, 1655.000000, -904.000000, 319.000000;
1, A, 13, 1462.000000, -864.000000, 331.000000;
1, A, 13, 1276.000000, -826.000000, 331.000000;
1, A, 13, 956.000000, -695.000000, 302.000000;
1, A, 13, 854.000000, -610.000000, 291.000000;
1, A, 13, 764.000000, -505.000000, 275.000000;
1, A, 13, 622.000000, -304.000000, 233.000000;
1, A, 13, 567.000000, -219.000000, 200.000000;
1, A, 13, 513.000000, -167.000000, 181.000000;
1, A, 13, 480.000000, -138.000000, 162.000000;
1, A, 13, 480.000000, -138.000000, 162.000000;
1, A, 13, 418.000000, -128.000000, 130.000000;
1, A, 13, 389.000000, -132.000000, 119.000000;
1, A, 13, 363.000000, -143.000000, 116.000000;
1, A, 13, 351.000000, -153.000000, 115.000000;
1, A, 13, 344.000000, -175.000000, 121.000000;
1, A, 13, 357.000000, -184.000000, 124.000000;
1, A, 13, 382.000000, -182.000000, 141.000000;
1, A, 13, 415.000000, -183.000000, 155.000000;
1, A, 13, 500.000000, -210.000000, 173.000000;
1, A, 13, 548.000000, -238.000000, 180.000000;
1, A, 13, 594.000000, -271.000000, 187.000000;
1, A, 13, 668.000000, -331.000000, 215.000000;
1, A, 13, 692.000000, -360.000000, 227.000000;
1, A, 13, 720.000000, -388.000000, 250.000000;
1, A, 13, 757.000000, -410.000000, 269.000000;
1, A, 14, 800.000000, -433.000000, 300.000000;
1, A, 14, 823.000000, -448.000000, 315.000000;
1, A, 14, 843.000000, -469.000000, 319.000000;
1, A, 14, 856.000000, -491.000000, 318.000000;
1, A, 14, 873.000000, -550.000000, 326.000000;
1, A, 14, 862.000000, -570.000000, 324.000000;
1, A, 14, 849.000000, -575.000000, 322.000000;
1, A, 14, 826.000000, -577.000000, 320.000000;
1, A, 14, 786.000000, -541.000000, 327.000000;
1, A, 14, 773.000000, -519.000000, 346.000000;
1, A, 14, 750.000000, -497.000000, 361.000000;
1, A, 14, 750.000000, -497.000000, 361.000000;
1, A, 14, 729.000000, -471.000000, 376.000000;
1, A, 14, 682.000000, -445.000000, 378.000000;
1, A, 14, 668.000000, -446.000000, 367.000000;
1, A, 14, 654.000000, -446.000000, 353.000000;
1, A, 14, 668.000000, -454.000000, 341.000000;
1, A, 14, 698.000000, -450.000000, 335.000000;
1, A, 14, 724.000000, -444.000000, 350.000000;
1, A, 14, 758.000000, -440.000000, 361.000000;
1, A, 14, 815.000000, -446.000000, 361.000000;
1, A, 14, 826.000000, -463.000000, 344.000000;
1, A, 14, 827.000000, -480.000000, 327.000000;
1, A, 14, 834.000000, -486.000000, 306.000000;
1, A, 14, 831.000000, -460.000000, 296.000000;
1, A, 14, 826.000000, -443.000000, 298.000000;
1, A, 14, 819.000000, -438.000000, 296.000000;
1, A, 14, 817.000000, -430.000000, 293.000000;
1, A, 14, 817.000000, -435.000000, 289.000000;
1, A, 14, 817.000000, -443.000000, 287.000000;
1, A, 14, 819.000000, -454.000000, 289.000000;
1, A, 14, 827.000000, -475.000000, 297.000000;
1, A, 14, 831.000000, -475.000000, 300.000000;
1, A, 14, 838.000000, -472.000000, 296.000000;
1, A, 14, 841.000000, -467.000000, 293.000000;
1, A, 14, 842.000000, -449.000000, 296.000000;
1, A, 14, 837.000000, -437.000000, 296.000000;
1, A, 14, 831.000000, -427.000000, 291.000000;
1, A, 14, 822.000000, -423.000000, 291.000000;
1, A, 14, 808.000000, -423.000000, 290.000000;
1, A, 14, 808.000000, -425.000000, 293.000000;
1, A, 14, 806.000000, -428.000000, 294.000000;
1, A, 14, 808.000000, -432.000000, 294.000000;
1, A, 14, 803.000000, -436.000000, 297.000000;
1, A, 14, 800.000000, -435.000000, 291.000000;
1, A, 14, 796.000000, -430.000000, 286.000000;
1, A, 14, 789.000000, -429.000000, 292.000000;
1, A, 14, 785.000000, -428.000000, 292.000000;
1, A, 14, 778.000000, -429.000000, 296.000000;
1, A, 14, 776.000000, -432.000000, 297.000000;
1, A, 14, 772.000000, -441.000000, 315.000000;
1, A, 14, 771.000000, -443.000000, 316.000000;
1, A, 14, 779.000000, -447.000000, 318.000000;
1, A, 14, 786.000000, -454.000000, 307.000000;
1, A, 14, 800.000000, -459.000000, 305.000000;
1, A, 14, 803.000000, -457.000000, 308.000000;
1, A, 14, 805.000000, -455.000000, 310.000000;
1, A, 14, 807.000000, -456.000000, 307.000000;
1, A, 14, 811.000000, -451.000000, 311.000000;
1, A, 14, 813.000000, -449.000000, 316.000000;
1, A, 14, 809.000000, -447.000000, 321.000000;
1, A, 14, 805.000000, -450.000000, 328.000000;
1, A, 14, 794.000000, -454.000000, 340.000000;
1, A, 14, 790.000000, -460.000000, 344.000000;
1, A, 14, 796.000000, -469.000000, 333.000000;
1, A, 14, 796.000000, -475.000000, 328.000000;
1, A, 14, 800.000000, -468.000000, 327.000000;
1, A, 14, 797.000000, -462.000000, 325.000000;
1, A, 14, 803.000000, -454.000000, 325.000000;
1, A, 14, 799.000000, -437.000000, 306.000000;
1, A, 14, 792.000000, -430.000000, 301.000000;
1, A, 14, 786.000000, -429.000000, 304.000000;
1, A, 14, 782.000000, -425.000000, 306.000000;
1, A, 14, 795.000000, -425.000000, 300.000000;
1, A, 14, 809.000000, -425.000000, 295.000000;
1, A, 14, 822.000000, -429.000000, 295.000000;
1, A, 14, 835.000000, -432.000000, 299.000000;
1, A, 14, 849.000000, -439.000000, 305.000000;
1, A, 14, 849.000000, -441.000000, 304.000000;
1, A, 14, 844.000000, -440.000000, 305.000000;
1, A, 14, 833.000000, -438.000000, 302.000000;
1, A, 14, 826.000000, -434.000000, 295.000000;
1, A, 14, 824.000000, -432.000000, 290.000000;
1, A, 14, 822.000000, -430.000000, 294.000000;
1, A, 14, 811.000000, -431.000000, 305.000000;
1, A, 14, 806.000000, -435.000000, 302.000000;
1, A, 14, 803.000000, -439.000000, 300.000000;
1, A, 14, 797.000000, -443.000000, 298.000000;
1, A, 14, 791.000000, -438.000000, 311.000000;
1, A, 14, 789.000000, -435.000000, 313.000000;
1, A, 14, 785.000000, -433.000000, 309.000000;
1, A, 14, 783.000000, -425.000000, 310.000000;
1, A, 14, 791.000000, -425.000000, 313.000000;
1, A, 14, 794.000000, -428.000000, 309.000000;
1, A, 14, 792.000000, -430.000000, 312.000000;
1, A, 14, 794.000000, -437.000000, 318.000000;
1, A, 14, 796.000000, -441.000000, 319.000000;
1, A, 14, 799.000000, -444.000000, 325.000000;
1, A, 14, 801.000000, -445.000000, 324.000000;
1, A, 14, 803.000000, -442.000000, 320.000000;
1, A, 15, 804.000000, -439.000000, 316.000000;
1, B, 15, 804.000000, -435.000000, 316.000000;
1, B, 15, 805.000000, -435.000000, 316.000000;
1, B, 15, 806.000000, -437.000000, 314.000000;
1, B, 15, 809.000000, -434.000000, 314.000000;
1, B, 15, 809.000000, -433.000000, 312.000000;
1, B, 15, 812.000000, -435.000000, 311.000000;
1, B, 15, 810.000000, -433.000000, 310.000000;
1, B, 15, 810.000000, -437.000000, 308.000000;
1, B, 15, 803.000000, -434.000000, 312.000000;
1, B, 15, 801.000000, -431.000000, 311.000000;
1, B, 15, 801.000000, -420.000000, 306.000000;
1, B, 15, 803.000000, -418.000000, 307.000000;
1, B, 15, 806.000000, -415.000000, 311.000000;
1, B, 15, 814.000000, -422.000000, 316.000000;
1, B, 15, 819.000000, -425.000000, 313.000000;
1, B, 15, 822.000000, -428.000000, 312.000000;
1, B, 15, 823.000000, -434.000000, 305.000000;
1, B, 15, 816.000000, -437.000000, 305.000000;
1, B, 15, 810.000000, -437.000000, 308.000000;
1, B, 15, 805.000000, -438.000000, 303.000000;
1, B, 15, 806.000000, -436.000000, 305.000000;
1, B, 15, 809.000000, -437.000000, 314.000000;
1, B, 15, 810.000000, -443.000000, 318.000000;
1, B, 15, 812.000000, -452.000000, 322.000000;
1, B, 15, 814.000000, -459.000000, 320.000000;
1, B, 15, 814.000000, -468.000000, 322.000000;
1, B, 15, 812.000000, -471.000000, 321.000000;
1, B, 15, 808.000000, -462.000000, 320.000000;
1, B, 15, 800.000000, -453.000000, 313.000000;
1, B, 15, 798.000000, -451.000000, 311.000000;
1, B, 15, 796.000000, -451.000000, 313.000000;
1, B, 15, 794.000000, -446.000000, 312.000000;
1, B, 15, 794.000000, -440.000000, 302.000000;
1, B, 15, 795.000000, -440.000000, 300.000000;
1, B, 15, 796.000000, -438.000000, 298.000000;
1, B, 15, 798.000000, -442.000000, 302.000000;
1, B, 15, 802.000000, -436.000000, 302.000000;
1, B, 15, 807.000000, -434.000000, 302.000000;
1, B, 15, 811.000000, -436.000000, 303.000000;
1, B, 15, 813.000000, -434.000000, 300.000000;
1, B, 15, 809.000000, -437.000000, 304.000000;
1, B, 15, 803.000000, -433.000000, 306.000000;
1, B, 15, 801.000000, -435.000000, 305.000000;
1, B, 15, 811.000000, -442.000000, 294.000000;
1, B, 15, 826.000000, -445.000000, 294.000000;
1, B, 15, 841.000000, -445.000000, 305.000000;
1, B, 15, 853.000000, -450.000000, 305.000000;
1, B, 15, 865.000000, -453.000000, 299.000000;
1, B, 15, 861.000000, -451.000000, 298.000000;
1, B, 15, 852.000000, -450.000000, 297.000000;
1, B, 15, 836.000000, -443.000000, 296.000000;
1, B, 15, 836.000000, -443.000000, 296.000000;
1, B, 15, 782.000000, -430.000000, 293.000000;
1, B, 15, 749.000000, -415.000000, 294.000000;
1, B, 15, 725.000000, -401.000000, 296.000000;
1, B, 15, 702.000000, -390.000000, 294.000000;
1, B, 15, 687.000000, -377.000000, 303.000000;
1, B, 15, 695.000000, -374.000000, 303.000000;
1, B, 15, 715.000000, -375.000000, 308.000000;
1, B, 15, 749.000000, -376.000000, 311.000000;
1, B, 15, 820.000000, -386.000000, 302.000000;
1, B, 15, 849.000000, -391.000000, 303.000000;
1, B, 15, 873.000000, -394.000000, 313.000000;
1, B, 15, 896.000000, -415.000000, 336.000000;
1, B, 15, 894.000000, -420.000000, 345.000000;
1, B, 15, 881.000000, -418.000000, 350.000000;
1, B, 15, 870.000000, -409.000000, 359.000000;
1, B, 15, 856.000000, -386.000000, 362.000000;
1, B, 15, 852.000000, -377.000000, 366.000000;
1, B, 15, 855.000000, -372.000000, 369.000000;
1, B, 15, 859.000000, -369.000000, 368.000000;
1, B, 15, 860.000000, -355.000000, 365.000000;
1, B, 15, 857.000000, -345.000000, 368.000000;
1, B, 15, 848.000000, -336.000000, 365.000000;
1, B, 15, 839.000000, -333.000000, 350.000000;
1, B, 15, 825.000000, -322.000000, 324.000000;
1, B, 15, 823.000000, -305.000000, 325.000000;
1, B, 15, 822.000000, -296.000000, 326.000000;
1, B, 15, 820.000000, -291.000000, 337.000000;
1, B, 15, 823.000000, -306.000000, 332.000000;
1, B, 15, 828.000000, -317.000000, 324.000000;
1, B, 15, 826.000000, -331.000000, 322.000000;
1, B, 15, 807.000000, -357.000000, 300.000000;
1, B, 15, 798.000000, -365.000000, 282.000000;
1, B, 15, 787.000000, -371.000000, 273.000000;
1, B, 15, 775.000000, -373.000000, 262.000000;
1, B, 15, 756.000000, -361.000000, 269.000000;
1, B, 15, 748.000000, -364.000000, 293.000000;
1, B, 15, 745.000000, -382.000000, 326.000000;
1, B, 15, 745.000000, -382.000000, 326.000000;
1, B, 15, 752.000000, -407.000000, 341.000000;
1, B, 15, 755.000000, -463.000000, 359.000000;
1, B, 15, 760.000000, -492.000000, 376.000000;
1, B, 15, 756.000000, -522.000000, 382.000000;
1, B, 15, 749.000000, -592.000000, 405.000000;
1, B, 15, 739.000000, -623.000000, 406.000000;
1, B, 15, 732.000000, -644.000000, 408.000000;
1, B, 15, 731.000000, -656.000000, 400.000000;
1, B, 15, 741.000000, -653.000000, 411.000000;
1, B, 16, 756.000000, -649.000000, 429.000000;
1, B, 16, 770.000000, -641.000000, 457.000000;
1, B, 16, 776.000000, -639.000000, 486.000000;
1, B, 16, 778.000000, -637.000000, 501.000000;
1, B, 16, 766.000000, -635.000000, 484.000000;
1, B, 16, 746.000000, -631.000000, 470.000000;
1, B, 16, 715.000000, -619.000000, 448.000000;
1, B, 16, 629.000000, -555.000000, 385.000000;
1, B, 16, 583.000000, -512.000000, 356.000000;
